Make,Model,Version,Price,Curr_Date,Cloth upholstery,Fuel consumption average,Co2 emissions average,Fuel range average,Engine Position / Location,Engine Capacity,Engine Size,Cylinder Layout,Cylinders,Power Max,Power Maximum Total,Power Peak Revs,Torque Max,Torque Max Total,Torque Peak Revs,Transmission type,ABS,Electronic brake distribution (EBD),Brake assist BASEBA,Alloy wheels rims,Front tyres,Rear tyres,Air conditioning,Power steering,Steering column adjustment (rake / tilt / height / up / down),Steering column adjustment (reach depth in out),On board computer multi information display,Bluetooth connectivity,Cd player,Auxiliary input,USB port,Power socket 12v,Central locking,Cup bottle holders,Electric windows,Electric adjust mirrors,Isofix child seat mountings,High level 3rd brake light,Metallic pearlescent paint,Date Range introduced SA,Intro Date,Model Intro Date,Emissions Tax (incl in price),Acceleration (0-100 Km/h),Maximum Top Speed,Driver airbag,Front passenger airbag,Airbag quantity,Safety rating overall Euroncap,Doors,Bodyshape,Fuel Type,Driven Wheels,Gear ratios quantity,Gearshift,Seats quantity,Length,Width excl mirrors / Incl mirrors,Wheel base,Ground clearance minimum maximum,Turning circle wheels body,Load volume capacity,Unladen tare kerb weight,Gross weight gvm,Towing capacity braked,Fuel tank capacity incl reserve,Warranty time years,Warranty distance,Serviceplan,Serviceplan time (years),Service plan distance,Service interval distance,Leather upholstery,Transmission name,Traction control,Stability control,Climate control / automatic air con,Multi function steering wheel controls,Cruise control,Voice control,Rain sensor auto wipers,Auto dim interior mirror,Daytime driving running lights,Light sensor auto on / off lights,Front fog lamp lights,Emergency brake hazard lights,Rear fog lamps,Camera for park distance control,Driver knee airbag,Front side airbags,Curtain airbags,Start Stop Button,Folding rear seat,Towing capacity unbraked,Charger,Load carrying capacity payload,Hybrid,Engine Auto Stop / Start,Driving mode switch (sport / comfort),Keyless access / start hands free,Electric Start,Lumbar support adjustment,Electric seat adjustment,Heated seats front,Head up display,Navigation,Heated exterior mirrors,Electric fold retractable mirrors,Xenon headlights,Difflock,Lowrange,Approach angle,Departure angle,Wading fording water crossing depth,Maintenance plan,Maintenance plan time (years),Maintenance plan distance,Sunroof,Panoramic roof,Park distance control pdc front,Park distance control pdc rear,Hill descent control / downhill brake control,Gear shift paddles,Limited slip diff,Electric seat adjustment memory,Ventilated seats front,Heated seats rear,Ventilated seats rear,Fuel consumption urban,Fuel consumption extra-urban,Tyre pressure sensor,Electronically adjustable suspension,Air suspension,Active adaptive cruise control,Multi disc cd player shuttle,TV,Electric tail gate boot lid,Rear side airbags,All wheel drive,Folding roof,Torque Overboost,Torque Overboost Peak Revs,Sports suspension,Service interval indicator,Service interval time,End Date,Lane change blind spot warning,Auto dim exterior mirrors,Tow bar trailer hitch,Passenger knee airbag,Directional turning headlights,Adaptive headlights (varying light distribution),Lane departure warning,High beam assist,Limited Edition,Run flat tyres,Night vision,Dry weight,Electric sliding doors
Volkswagen,Golf,R auto,592580,42572,,6.9 l/100km,159 g/km,797 Km,Front,1984 cc,2.0 l,Inline,4,206 Kw,206 Kw,5500-6200 r/min,380 Nm,380 Nm,1800-5500 r/min,Automated Dual-clutch,ABS,TRUE,TRUE,TRUE,235/35 R19,235/35 R19,TRUE,TRUE,1436 mm,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Boot,Remote (opt Keyless),Front + Rear,Front + Rear,TRUE,Outer Rear,TRUE,Opt,2013-02-01,2016-07-01,2014-02-01,4446,5.0 s,250 Km/h,TRUE,TRUE,7,5,5,Hatch,Petrol,All,6,Automatic,5,4276 mm,1799 mm,2630 mm,128 mm,10.9 m,343 l,1495 Kg,1980 Kg,,55 l,,,,,,,TRUE,DSG,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,LED,TRUE,,,TRUE,Opt Rear,TRUE,TRUE,TRUE,,TRUE,,Turbocharger,,,TRUE,,Opt,,Front,,TRUE,,Opt,TRUE,,TRUE,Front Electronic + Transverse,,,,,,,,Opt Panoramic,Opt,TRUE,TRUE,,TRUE,,,,,,8.8 l/100km,5.9 l/100km,TRUE,Opt Adaptive,,,,,,,,,,,TRUE,,,,,,Opt,,TRUE,TRUE,,Opt,,,,,
Volkswagen,Golf,R,576580,42572,,7.1 l/100km,165 g/km,775 Km,Front,1984 cc,2.0 l,Inline,4,206 Kw,206 Kw,5500-6200 r/min,380 Nm,380 Nm,1800-5500 r/min,Manual,ABS,TRUE,TRUE,TRUE,235/35 R19,235/35 R19,TRUE,TRUE,1436 mm,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Boot,Remote (opt Keyless),Front + Rear,Front + Rear,TRUE,Outer Rear,TRUE,Opt,2013-02-01,2016-07-01,2014-08-01,5130,5.2 s,250 Km/h,TRUE,TRUE,7,5,5,Hatch,Petrol,All,6,Manual,5,4276 mm,1799 mm,2630 mm,128 mm,10.9 m,343 l,1475 Kg,1960 Kg,,55 l,,,,,,,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,LED,TRUE,,,TRUE,Opt Rear,TRUE,TRUE,TRUE,,TRUE,,Turbocharger,,,TRUE,,Opt,,Front,,TRUE,,Opt,TRUE,,TRUE,Front Electronic + Transverse,,,,,,,,Opt Panoramic,Opt,TRUE,TRUE,,,,,,,,9.4 l/100km,5.9 l/100km,TRUE,Opt Adaptive,,,,,,,,,,,TRUE,,,,,,Opt,,TRUE,TRUE,,Opt,,,,,
Volkswagen,Golf,GTI cabriolet,517100,42572,,6.5 l/100km,152 g/km,846 Km,Front,1984 cc,2.0 l,Inline,4,162 Kw,162 Kw,4500-6200 r/min,350 Nm,350 Nm,1500-4400 r/min,Automated Dual-clutch,ABS,TRUE,TRUE,TRUE,225/40 R18 Y,225/40 R18 Y,TRUE,TRUE,1414 mm,TRUE,TRUE,Opt,TRUE,TRUE,,Front+boot,Remote,Front,Front + Rear,TRUE,Outer Rear,TRUE,Opt,2009-04-01,2015-08-01,2013-03-01,3648,6.9 s,236 Km/h,TRUE,TRUE,5,N/a,2,Cabriolet,Petrol,Front,6,Automatic,5,4258 mm,1782 mm,2578 mm,130 mm,10.9 m,250 l,1484 Kg,1980 Kg,1300 Kg,55 l,,,,,,,TRUE,DSG,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,Std (opt LED),TRUE,TRUE,,TRUE,Opt Rear,TRUE,,TRUE,,TRUE,750 Kg,Turbocharger,500 l,,TRUE,,,,Front,,TRUE,,Opt,TRUE,,Opt,TRUE,,,,,,,,,,TRUE,TRUE,,TRUE,,,,,,8.2 l/100km,5.5 l/100km,TRUE,TRUE,,,Opt,,,,,Electric Soft-top,,,TRUE,,,,,,,,Opt,,,,,,,,
Volkswagen,Golf,GTI auto,481500,42572,,6.4 l/100km,148 g/km,781 Km,Front,1984 cc,2.0 l,Inline,4,162 Kw,162 Kw,4500-6200 r/min,350 Nm,350 Nm,1500-4400 r/min,Automated Dual-clutch,ABS,TRUE,TRUE,TRUE,225/40 R18 (opt 225/35 R19),225/40 R18 (opt 225/35 R19),TRUE,TRUE,1442 mm,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Boot,Remote (opt Keyless),Front + Rear,Front + Rear,TRUE,Outer Rear,TRUE,Opt,2013-02-01,2013-06-01,2013-06-01,3192,6.5 s,244 Km/h,TRUE,TRUE,7,5,5,Hatch,Petrol,Front,6,Automatic,5,4268 mm,1799 mm,2631 mm,133 mm,10.9 m,380 l,1384 Kg,1850 Kg,,50 l,,,,,,,TRUE,DSG,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,Std (opt LED),TRUE,LED,,TRUE,Opt,TRUE,TRUE,TRUE,,TRUE,,Turbocharger,,,TRUE,,Opt,,Front,,TRUE,,Opt,TRUE,,Opt,Front Electronic,,,,,,,,Opt Panoramic,Opt,Opt,Opt,,TRUE,,,,,,8.1 l/100km,5.3 l/100km,TRUE,Opt Adaptive,,,,,,,,,,,TRUE,,,,,,Opt,,Opt,Opt,,Opt,,,,,
Volkswagen,Golf,GTI,465500,42572,,6 l/100km,139 g/km,833 Km,Front,1984 cc,2.0 l,Inline,4,162 Kw,162 Kw,4500-6200 r/min,350 Nm,350 Nm,1500-4400 r/min,Manual,ABS,TRUE,TRUE,TRUE,225/40 R18 (opt 225/35 R19),225/40 R18 (opt 225/35 R19),TRUE,TRUE,1442 mm,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Boot,Remote (opt Keyless),Front + Rear,Front + Rear,TRUE,Outer Rear,TRUE,Opt,2013-02-01,2013-06-01,2013-06-01,2166,6.5 s,246 Km/h,TRUE,TRUE,7,5,5,Hatch,Petrol,Front,6,Manual,5,4268 mm,1799 mm,2631 mm,133 mm,10.9 m,380 l,1367 Kg,1830 Kg,,50 l,,,,,,,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,Std (opt LED),TRUE,LED,,TRUE,Opt,TRUE,TRUE,TRUE,,TRUE,,Turbocharger,,,TRUE,,Opt,,Front,,TRUE,,Opt,TRUE,,Opt,Front Electronic,,,,,,,,Opt Panoramic,Opt,Opt,Opt,,,,,,,,7.5 l/100km,5.1 l/100km,TRUE,Opt Adaptive,,,,,,,,,,,TRUE,,,,,,Opt,,Opt,Opt,,Opt,,,,,
Volkswagen,Golf,cabriolet 1.4TSI Highline auto,462900,42572,,5.3 l/100km,123 g/km,1038 Km,Front,1395 cc,1.4 l,Inline,4,110 Kw,110 Kw,5000-6000 r/min,250 Nm,250 Nm,1500-3500 r/min,Automated Dual-clutch,ABS,TRUE,TRUE,TRUE,225/45 R17,225/45 R17,TRUE,TRUE,1423 mm,TRUE,TRUE,Opt,TRUE,TRUE,,Front+boot,Remote,Front,Front + Rear,TRUE,Outer Rear,TRUE,Opt,2009-04-01,2015-08-01,2012-02-01,342,8.8 s,208 Km/h,TRUE,TRUE,5,N/a,2,Cabriolet,Petrol,Front,7,Automatic,5,4246 mm,1782 mm,2578 mm,139 mm,10.9 m,250 l,1484 Kg,,1300 Kg,55 l,,,,,,,TRUE,DSG,TRUE,TRUE,Opt,TRUE,TRUE,,TRUE,TRUE,Std (opt LED),,TRUE,,TRUE,Opt Rear,TRUE,,TRUE,,TRUE,,Turbocharger,,,TRUE,,,,Front,,TRUE,,Opt,TRUE,,Opt,,,,,,,,,,,TRUE,TRUE,,,,,,,,6.4 l/100km,4.7 l/100km,TRUE,,,,Opt,,,,,Electric Soft-top,,,,,,,,,Opt,,,,,,,,,,
Volkswagen,Golf,2.0TDI Highline,427800,42572,TRUE,4.5 l/100km,119 g/km,1 111 Km,Front,1968 cc,2.0 l,Inline,4,110 Kw,110 Kw,3500-4000 r/min,320 Nm,320 Nm,1750-3000 r/min,Automated Dual-clutch,ABS,TRUE,TRUE,TRUE,225/45 R17,225/45 R17,TRUE,TRUE,1452 mm,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,Remote,Front + Rear,Front + Rear,TRUE,Outer Rear,TRUE,Opt,2013-02-01,2013-02-01,2013-02-01,,8.6 s,212 Km/h,TRUE,TRUE,7,5,5,Hatch,Diesel,Front,6,Automatic,5,4255 mm,1799 mm,2637 mm,142 mm,10.9 m,380 l,1365 Kg,1880 Kg,,50 l,,,,,,,Opt,DSG,TRUE,TRUE,Opt,TRUE,TRUE,,TRUE,TRUE,Std (opt LED),,TRUE,,TRUE,Opt,TRUE,TRUE,TRUE,,TRUE,,Turbocharger,,,TRUE,,,,Front,,Opt,,Opt,TRUE,,Opt,Front Electronic,,,,,,,,Opt Panoramic,Opt,Opt,Opt,,,,,,,,5.2 l/100km,4 l/100km,TRUE,,,,,,,,,,,,,,,,,,Opt,,Opt,Opt,,Opt,,,,,
Volkswagen,Golf,cabriolet 1.4TSI Comfortline auto,407800,42572,TRUE,5.4 l/100km,124 g/km,1019 Km,Front,1390 cc,1.4 l,Inline,4,92 Kw,92 Kw,5000-6000 r/min,200 Nm,200 Nm,1400-4000 r/min,Automated Dual-clutch,ABS,TRUE,TRUE,TRUE,205/55 R16 W,205/55 R16 W,TRUE,TRUE,1423 mm,TRUE,TRUE,Opt,TRUE,TRUE,,Front+boot,Remote,Front,Front + Rear,TRUE,Outer Rear,TRUE,Opt,2009-04-01,2015-08-01,2012-02-01,456,9.9 s,197 Km/h,TRUE,TRUE,5,N/a,2,Cabriolet,Petrol,Front,7,Automatic,5,4246 mm,1782 mm,2578 mm,139 mm,10.9 m,250 l,1484 Kg,,1300 Kg,55 l,,,,,,,Opt,DSG,TRUE,TRUE,Opt,TRUE,TRUE,,TRUE,TRUE,Std (opt LED),,TRUE,,TRUE,Opt Rear,TRUE,,TRUE,,TRUE,,Turbocharger,,,TRUE,,,,Opt Front,,Opt,,Opt,TRUE,,Opt,,,,,,,,,,,Opt,Opt,,,,,,,,6.4 l/100km,4.8 l/100km,TRUE,,,,Opt,,,,,Electric Soft-top,,,,,,,,,Opt,,,,,,,,,,
Volkswagen,Golf,cabriolet 1.4TSI Comfortline,391800,42572,TRUE,5.5 l/100km,127 g/km,1000 Km,Front,1390 cc,1.4 l,Inline,4,92 Kw,92 Kw,5000-6000 r/min,200 Nm,200 Nm,1400-4000 r/min,Manual,ABS,TRUE,TRUE,TRUE,205/55 R16 W,205/55 R16 W,TRUE,TRUE,1423 mm,TRUE,TRUE,Opt,TRUE,TRUE,,Front+boot,Remote,Front,Front + Rear,TRUE,Outer Rear,TRUE,Opt,2009-04-01,2015-08-01,2012-02-01,798,9.9 s,197 Km/h,TRUE,TRUE,5,N/a,2,Cabriolet,Petrol,Front,6,Manual,5,4246 mm,1782 mm,2578 mm,139 mm,10.9 m,250 l,1484 Kg,,1300 Kg,55 l,,,,,,,Opt,,TRUE,TRUE,Opt,TRUE,TRUE,,TRUE,TRUE,Std (opt LED),,TRUE,,TRUE,Opt Rear,TRUE,,TRUE,,TRUE,,Turbocharger,,,TRUE,,,,Opt Front,,Opt,,Opt,TRUE,,Opt,,,,,,,,,,,Opt,Opt,,,,,,,,6.9 l/100km,4.6 l/100km,TRUE,,,,Opt,,,,,Electric Soft-top,,,,,,,,,Opt,,,,,,,,,,
Volkswagen,Golf,1.4TSI Highline,371000,42572,TRUE,5.2 l/100km,120 g/km,962 Km,Front,1395 cc,1.4 l,Inline,4,110 Kw,110 Kw,5000-6000 r/min,250 Nm,250 Nm,1500-3500 r/min,Manual,ABS,TRUE,TRUE,TRUE,225/45 R17,225/45 R17,TRUE,TRUE,1452 mm,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,Remote,Front + Rear,Front + Rear,TRUE,Outer Rear,TRUE,Opt,2013-02-01,2016-07-01,2013-02-01,,8.2 s,216 Km/h,TRUE,TRUE,7,5,5,Hatch,Petrol,Front,6,Manual,5,4255 mm,1799 mm,2637 mm,142 mm,10.9 m,380 l,1280 Kg,1780 Kg,,50 l,,,,,,,Opt,,TRUE,TRUE,Opt,TRUE,TRUE,,TRUE,TRUE,Std (opt LED),,TRUE,,TRUE,Opt Rear,TRUE,TRUE,TRUE,,TRUE,,Turbocharger,,,TRUE,,,,Front,,Opt,,Opt,TRUE,,Opt,Front Electronic,,,,,,,,Opt Panoramic,Opt,Opt,Opt,,,,,,,,6.7 l/100km,4.3 l/100km,TRUE,,,,,,,,,,,,,,,,,,Opt,,Opt,Opt,,Opt,,,,,
Volkswagen,Golf,2.0TDI Comfortline,369500,42572,TRUE,4.6 l/100km,120 g/km,1 087 Km,Front,1968 cc,2.0 l,Inline,4,81 Kw,81 Kw,4400 r/min,250 Nm,250 Nm,1500-2500 r/min,Manual,ABS,TRUE,TRUE,TRUE,205/55 R16,205/55 R16,TRUE,TRUE,1452 mm,TRUE,TRUE,Opt,TRUE,TRUE,Opt,,Remote,Front + Rear,Front + Rear,TRUE,Outer Rear,TRUE,Opt,2013-02-01,2013-02-01,,,10.5 s,190 Km/h,TRUE,TRUE,7,5,5,Hatch,Diesel,Front,5,Manual,5,4255 mm,1799 mm,2637 mm,142 mm,10.9 m,380 l,1305 Kg,1820 Kg,,50 l,,,,,,,Opt,,TRUE,TRUE,Opt,TRUE,TRUE,,TRUE,TRUE,Std (opt LED),,TRUE,,TRUE,Opt,TRUE,TRUE,TRUE,,TRUE,,Turbocharger,,,,,,,Front,,Opt,,Opt,TRUE,,Opt,Front Electronic,,,,,,,,Opt Panoramic,Opt,Opt,Opt,,,,,,,,5.5 l/100km,4 l/100km,TRUE,,,,,,,,,,,,,,,,,,Opt,,Opt,Opt,,Opt,,,,,
Volkswagen,Golf,1.4TSI Comfortline auto,353100,42572,TRUE,5.0 l/100km,119 g/km,1163 Km,Front,1395 cc,1.4 l,Inline,4,92 Kw,92 Kw,5000-6000 r/min,200 Nm,200 Nm,1400-4000 r/min,Automated Dual-clutch,ABS,TRUE,TRUE,TRUE,205/55 R16 (opt 225/45 R17),205/55 R16 (opt 225/45 R17),TRUE,TRUE,1452 mm,TRUE,TRUE,Opt,TRUE,TRUE,Opt,,Remote,Front + Rear,Front + Rear,TRUE,Outer Rear,TRUE,Opt,2013-02-01,2016-07-01,2013-02-01,,9.1 s,204 Km/h,TRUE,TRUE,7,5,5,Hatch,Petrol,Front,7,Automatic,5,4255 mm,1799 mm,2637 mm,142 mm,10.9 m,380 l,1260 Kg,1770 Kg,,50 l,,,,,,,Opt,DSG,TRUE,TRUE,Opt,TRUE,TRUE,,TRUE,TRUE,Std (opt LED),,TRUE,,TRUE,Opt Rear,TRUE,TRUE,TRUE,,TRUE,,Turbocharger,,,TRUE,,,,Front,,Opt,,Opt,TRUE,,Opt,Front Electronic,,,,,,,,Opt Panoramic,Opt,Opt,Opt,,,,,,,,6.1 l/100km,4.3 l/100km,TRUE,,,,,,,,,,,,,,,,,,Opt,,Opt,Opt,,Opt,,,,,
Volkswagen,Golf,1.4TSI Comfortline,337100,42572,TRUE,5.2 l/100km,120 g/km,962 Km,Front,1395 cc,1.4 l,Inline,4,92 Kw,92 Kw,5000-6000 r/min,200 Nm,200 Nm,1400-4000 r/min,Manual,ABS,TRUE,TRUE,TRUE,205/55 R16 (opt 225/45 R17),205/55 R16 (opt 225/45 R17),TRUE,TRUE,1452 mm,TRUE,TRUE,Opt,TRUE,TRUE,Opt,,Remote,Front + Rear,Front + Rear,TRUE,Outer Rear,TRUE,Opt,2013-02-01,2016-07-01,2013-02-01,,9.1 s,204 Km/h,TRUE,TRUE,7,5,5,Hatch,Petrol,Front,6,Manual,5,4255 mm,1799 mm,2637 mm,142 mm,10.9 m,380 l,1235 Kg,1750 Kg,,50 l,,,,,,,Opt,,TRUE,TRUE,Opt,TRUE,TRUE,,TRUE,TRUE,Std (opt LED),,TRUE,,TRUE,Opt Rear,TRUE,TRUE,TRUE,,TRUE,,Turbocharger,,,TRUE,,,,Front,,Opt,,Opt,TRUE,,Opt,Front Electronic,,,,,,,,Opt Panoramic,Opt,Opt,Opt,,,,,,,,6.7 l/100km,4.3 l/100km,TRUE,,,,,,,,,,,,,,,,,,Opt,,Opt,Opt,,Opt,,,,,
Volkswagen,Golf,1.4TSI Trendline,324100,42572,TRUE,5.2 l/100km,120 g/km,962 Km,Front,1395 cc,1.4 l,Inline,4,92 Kw,92 Kw,5000-6000 r/min,200 Nm,200 Nm,1400-4000 r/min,Manual,ABS,TRUE,TRUE,TRUE,195/65 R15,195/65 R15,TRUE,TRUE,1452 mm,TRUE,TRUE,Opt,TRUE,TRUE,Opt,,Remote,Front + Rear,Front,TRUE,Outer Rear,TRUE,Opt,2013-02-01,2016-07-01,2013-02-01,,9.1 s,204 Km/h,TRUE,TRUE,7,5,5,Hatch,Petrol,Front,6,Manual,5,4255 mm,1799 mm,2637 mm,142 mm,10.9 m,380 l,1235 Kg,1750 Kg,,50 l,3,120000 Km,TRUE,5,90000,15000,,,TRUE,TRUE,,TRUE,Opt,,Opt,Opt,Std (opt LED),,Opt,,TRUE,Opt Rear,TRUE,TRUE,TRUE,,TRUE,,Turbocharger,,,TRUE,,,,,,,,Opt,TRUE,,,Front Electronic,,,,,,,,Opt Panoramic,Opt,Opt,Opt,,,,,,,,6.7 l/100km,4.3 l/100km,TRUE,,,,,,,,,,,,,TRUE,,,,,Opt,,,,,Opt,,,,,
Volkswagen,Golf,1.2TSI Trendline,306400,42572,TRUE,4.9 l/100km,114 g/km,1020 Km,Front,1197 cc,1.2 l,Inline,4,81 Kw,81 Kw,4600-5600 r/min,175 Nm,175 Nm,1500-4000 r/min,Manual,ABS,TRUE,TRUE,TRUE,195/65 R15,195/65 R15,TRUE,TRUE,1452 mm,TRUE,TRUE,Opt,TRUE,TRUE,Opt,,Remote,Front + Rear,Front,TRUE,Outer Rear,TRUE,Opt,2013-02-01,2016-07-01,2013-02-01,,9.9 s,195 Km/h,TRUE,TRUE,7,5,5,Hatch,Petrol,Front,6,Manual,5,4255 mm,1799 mm,2637 mm,142 mm,10.9 m,380 l,1220 Kg,1730 Kg,,50 l,3,120000 Km,TRUE,5,90000,15000,,,TRUE,TRUE,,TRUE,Opt,,Opt,Opt,Std (opt LED),,Opt,,TRUE,Opt Rear,TRUE,TRUE,TRUE,,TRUE,,Turbocharger,,,TRUE,,,,,,,,Opt,TRUE,,,Front Electronic,,,,,,,,Opt Panoramic,Opt,Opt,Opt,,,,,,,,6.1 l/100km,4.2 l/100km,TRUE,,,,,,,,,,,,,TRUE,,,,,Opt,,,,,Opt,,,,,
Volkswagen,Scirocco,R,546880,42572,,8.0 l/100km,187 g/km,688 Km,Front,1984 cc,2.0 l,Inline,4,188 Kw,188 Kw,6000 r/min,350 Nm,350 Nm,2500-5000 r/min,Automated Dual-clutch,ABS,TRUE,TRUE,TRUE,235/35 R19,235/35 R19,TRUE,TRUE,1394 mm,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Boot,Remote (opt Keyless),TRUE,Front (rear Fixed),TRUE,Rear,TRUE,Opt,2009-04-01,2016-07-01,,7638,5.8 s,250 Km/h,TRUE,TRUE,6,5,3,Coupe,Petrol,Front,6,Automatic,2+2,4248 mm,1820 mm,2578 mm,103 mm,11 m,312-1006 l,1439 Kg,,,55 l,,,,,,,TRUE,DSG,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,LED,,,,TRUE,Opt Rear,,TRUE,TRUE,,TRUE,,Turbocharger,,,,,Opt,,Front Electric,Driver,TRUE,,Opt,TRUE,TRUE,TRUE,TRUE,,,,,,,,Opt Panoramic,Opt,Opt,Opt,,TRUE,,,,,,10.9 l/100km,6.3 l/100km,TRUE,Opt Adaptive,,,TRUE,,,,,,,,TRUE,,,,,,,,TRUE,,,Opt,,,,,
Volkswagen,Scirocco,GTS,490280,42572,,6.4 l/100km,148 g/km,859 Km,Front,1984 cc,2.0 l,Inline,4,162 Kw,162 Kw,4500-6200 r/min,350 Nm,350 Nm,1500-4400 r/min,Automated Dual-clutch,ABS,TRUE,TRUE,TRUE,235/40 R18 (opt 235/35 R19),235/40 R18 (opt 235/35 R19),TRUE,TRUE,1404 mm,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Boot,Remote (opt Keyless),TRUE,Front (rear Fixed),TRUE,Rear,TRUE,Opt,2009-04-01,2016-07-01,2015-07-01,3192,6.9 s,246 Km/h,TRUE,TRUE,6,5,3,Coupe,Petrol,Front,6,Automatic,2+2,4256 mm,1810 mm,2578 mm,113 mm,11 m,312-1006 l,1393 Kg,,,55 l,,,,,,,TRUE,DSG,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,TRUE,,TRUE,Opt Rear,,TRUE,TRUE,,TRUE,,Turbocharger,,,,,Opt,,Front Electric,Driver,TRUE,,Opt,TRUE,TRUE,Opt,TRUE,,,,,,,,Opt Panoramic,Opt,Opt,Opt,,TRUE,,,,,,8.1 l/100km,5.3 l/100km,TRUE,Opt Adaptive,,,TRUE,,,,,,,,TRUE,,,,,,,,Opt,,,Opt,,Self-sealing,,,
Volkswagen,Scirocco,2.0TSI Highline,413180,42572,,6.1 l/100km,142 g/km,902 Km,Front,1984 cc,2.0 l,Inline,4,132 Kw,132 Kw,4200-6200 r/min,280 Nm,280 Nm,1250-4400 r/min,Manual,ABS,TRUE,TRUE,TRUE,225/45 R17,225/45 R17,TRUE,TRUE,1404 mm,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Boot,Remote,TRUE,Front (rear Fixed),TRUE,Rear,TRUE,Opt,2009-04-01,2016-07-01,2015-07-01,2508,7.4 s,227 Km/h,TRUE,TRUE,6,5,3,Coupe,Petrol,Front,6,Manual,2+2,4256 mm,1810 mm,2578 mm,113 mm,11 m,312-1006 l,1346 Kg,,,55 l,,,,,,,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,TRUE,,TRUE,Opt Rear,,TRUE,TRUE,,TRUE,,Turbocharger,,,,,,,Front Electric,,TRUE,,Opt,TRUE,,Opt,TRUE,,,,,,,,Opt Panoramic,Opt,Opt,Opt,,,,,,,,7.6 l/100km,5.3 l/100km,,,,,Opt,,,,,,,,TRUE,,,,,,,,Opt,,,Opt,,,,,
Volkswagen,Amarok,2.0BiTDI double cab Highline 4Motion Ultimate auto,628700,42572,,8.3 l/100km,219 g/km,964 Km,Front,1968 cc,2.0 l,Inline,4,132 Kw,132 Kw,4000 r/min,420 Nm,420 Nm,1750 r/min,Automatic,ABS,TRUE,TRUE,TRUE,255/55 R19,255/55 R19,TRUE,TRUE,1834 mm,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Std (opt Load Bay),Remote,TRUE,TRUE,TRUE,Outer Rear,TRUE,Opt,2010-09-01,2015-12-01,2013-01-01,7022,10.9 s,179 Km/h,TRUE,TRUE,4,4,4,Pick-up - Double Cab,Diesel,All,8,Automatic,5,5254 mm,1954 mm,3095 mm,244 mm,12.95 m,2520 l,1783 Kg,2820 (opt 3000) Kg,3200 Kg,80 l,,,,,,,Suede-cloth (opt Leather),,TRUE,TRUE,TRUE,TRUE,TRUE,,,,LED,,TRUE,,TRUE,Rear,,TRUE,,,Folding Bench,,Turbocharger,837 l,,,,,,,,TRUE,,Opt,TRUE,TRUE,TRUE,Electronic + Manual Rear,,28 degrees,23.6 degrees,500 mm,,,,,,TRUE,TRUE,TRUE,,,,,,,10.1 l/100km,7.3 l/100km,,,,,,,,,,,,,,,,,,,,,,,,,Ltd Ed,,,,
Volkswagen,Amarok,2.0BiTDI double cab Highline 4Motion auto,570200,42572,TRUE,8.3 l/100km,219 g/km,964 Km,Front,1968 cc,2.0 l,Inline,4,132 Kw,132 Kw,4000 r/min,420 Nm,420 Nm,1750 r/min,Automatic,ABS,TRUE,TRUE,TRUE,245/65 R17 (opt 255/60 R18 / Opt 255/55 R19),245/65 R17 (opt 255/60 R18 / Opt 255/55 R19),TRUE,TRUE,1834 mm,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Std (opt Load Bay),Remote,TRUE,TRUE,TRUE,Outer Rear,TRUE,Opt,2010-09-01,2015-10-01,2013-01-01,7022,10.9 s,179 Km/h,TRUE,TRUE,4,4,4,Pick-up - Double Cab,Diesel,All,8,Automatic,5,5254 mm,1954 mm,3095 mm,244 mm,12.95 m,2520 l,1756 Kg,2820 (opt 3000) Kg,3000 Kg,80 l,3,100000 Km,TRUE,5,90000,15000,Opt,,TRUE,TRUE,TRUE,TRUE,TRUE,,,,TRUE,,TRUE,,TRUE,,,TRUE,,,Folding Bench,,Turbocharger,964 l,,,,,,,,,,Opt,TRUE,TRUE,,Electronic + Manual Rear,,28 degrees,23.6 degrees,500 mm,Opt,Opt 5,Opt 90000 Km,,,Opt,TRUE,TRUE,,,,,,,10.1 l/100km,7.3 l/100km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
